SKU;Familia;Grupo;EAN;Org. Venda
12479825;01A-TOP LACTEOS MANGA;01-NP LACTEOS;7891000339398;FOOD
12479830;01A-TOP LACTEOS MANGA;01-NP LACTEOS;7891000339350;FOOD
12523855;01A-TOP LACTEOS MANGA;01-NP LACTEOS;7891000366486;FOOD
12524409;01A-TOP LACTEOS MANGA;01-NP LACTEOS;7891000366868;FOOD
411522;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000004197;FOOD
411524;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000004210;FOOD
411526;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000004234;FOOD
415533;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000027387;FOOD
12133006;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000077177;FOOD
12209621;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000095348;FOOD
12220263;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000004227;FOOD
12318446;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000119938;FOOD
12346804;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000250884;FOOD
12411620;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000286524;FOOD
12608991;01B-TOP LACTEOS LATA E BAG;01-NP LACTEOS;7891000415054;FOOD
12133009;01C-CREMES;01-NP LACTEOS;7891000027448;FOOD
12133134;01C-CREMES;01-NP LACTEOS;7891000121702;FOOD
12171854;01C-CREMES;01-NP LACTEOS;7891000086551;FOOD
12267768;01C-CREMES;01-NP LACTEOS;7891000107331;FOOD
12583425;01C-CREMES;01-NP LACTEOS;7891000396339;FOOD
12554556;01D-CONDENSADOS INTEGRAL BAG;01-NP LACTEOS;7891000379264;FOOD
12611997;01D-CONDENSADOS INTEGRAL BAG;01-NP LACTEOS;7891000418598;FOOD
12612029;01D-CONDENSADOS INTEGRAL BAG;01-NP LACTEOS;7891000418642;FOOD
12613366;01D-CONDENSADOS INTEGRAL BAG;01-NP LACTEOS;7891000420850;FOOD
411059;01E-CONDENSADOS INTEGRAL LATA;01-NP LACTEOS;7891000004180;FOOD
12595044;01F-CONDENSADOS SEMI-DESNATADO BAG;01-NP LACTEOS;7891000404881;FOOD
12280693;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000109908;FOOD
12378445;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000259047;FOOD
12408849;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000284933;BRN8
12408873;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000284971;FOOD
12447224;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000311905;FOOD
12459549;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000312001;FOOD
12586526;01W-LEITE EM PO RETAIL;01-NP LACTEOS;7891000398418;FOOD
12413903;01Z-OUTROS LACTEOS RETAIL;01-NP LACTEOS;7891000327371;FOOD
12486212;01Z-OUTROS LACTEOS RETAIL;01-NP LACTEOS;7891000344835;FOOD
12515616;01Z-OUTROS LACTEOS RETAIL;01-NP LACTEOS;7891000360231;FOOD
412234;02A-COBERTURA REGULAR NESTLE 500G - 1KG;02-NP CHOCOLATES;7891000010433;FOOD
12255799;02A-COBERTURA REGULAR NESTLE 500G - 1KG;02-NP CHOCOLATES;7891000104866;FOOD
12255810;02A-COBERTURA REGULAR NESTLE 500G - 1KG;02-NP CHOCOLATES;7891000104804;FOOD
12255811;02A-COBERTURA REGULAR NESTLE 500G - 1KG;02-NP CHOCOLATES;7891000104828;FOOD
12255812;02A-COBERTURA REGULAR NESTLE 500G - 1KG;02-NP CHOCOLATES;7891000104842;FOOD
12615149;02A-COBERTURA REGULAR NESTLE 500G - 1KG;02-NP CHOCOLATES;7891000423257;FOOD
12351872;02B-COBERTURA REGULAR NESTLE 2KG;02-NP CHOCOLATES;7891000251805;FOOD
12351873;02B-COBERTURA REGULAR NESTLE 2KG;02-NP CHOCOLATES;7891000251782;FOOD
12351874;02B-COBERTURA REGULAR NESTLE 2KG;02-NP CHOCOLATES;7891000251768;FOOD
12351875;02B-COBERTURA REGULAR NESTLE 2KG;02-NP CHOCOLATES;7891000251744;FOOD
12615097;02B-COBERTURA REGULAR NESTLE 2KG;02-NP CHOCOLATES;7891000423240;FOOD
12538907;02C-CASCAS DE OVOS;02-NP CHOCOLATES;7891000374849;FOOD
414530;02D-CHOCOLATE PO;02-NP CHOCOLATES;7891000453001;FOOD
12520104;02D-CHOCOLATE PO;02-NP CHOCOLATES;7891000364512;FOOD
12520114;02D-CHOCOLATE PO;02-NP CHOCOLATES;7891000364567;FOOD
12439522;02E-PASTAS;02-NP CHOCOLATES;7891000304952;FOOD
12462203;02E-PASTAS;02-NP CHOCOLATES;7891000327654;FOOD
12494461;02E-PASTAS;02-NP CHOCOLATES;7891000349212;FOOD
12527441;02E-PASTAS;02-NP CHOCOLATES;7891000369463;FOOD
12581664;02E-PASTAS;02-NP CHOCOLATES;7891000395370;FOOD
12144488;02F-COBERTURA REGULAR GAROTO 2KG;02-NP CHOCOLATES;7891008044881;FOOD
12144489;02F-COBERTURA REGULAR GAROTO 2KG;02-NP CHOCOLATES;7891008044898;FOOD
12144515;02F-COBERTURA REGULAR GAROTO 2KG;02-NP CHOCOLATES;7891008045154;FOOD
12144708;02F-COBERTURA REGULAR GAROTO 2KG;02-NP CHOCOLATES;7891008047080;FOOD
11320308;02G-COBERTURA REGULAR GAROTO 500G - 1KG;02-NP CHOCOLATES;7891008312003;FOOD
11320309;02G-COBERTURA REGULAR GAROTO 500G - 1KG;02-NP CHOCOLATES;7891008309010;FOOD
11320339;02G-COBERTURA REGULAR GAROTO 500G - 1KG;02-NP CHOCOLATES;7891008339017;FOOD
12073778;02H-GANACHE;02-NP CHOCOLATES;7891000062234;FOOD
12611191;02I-COMPOUND 500G - 1KG;02-NP CHOCOLATES;7891000417942;FOOD
12611545;02J-COMPOUND 2KG;02-NP CHOCOLATES;7891000418307;FOOD
11320351;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891008351026;FOOD
12393734;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891008137347;FOOD
12393735;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891008137354;FOOD
12448706;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891000312919;BRN8
12448714;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891000312964;FOOD
12448721;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891000313015;FOOD
12454930;02Z-CHOCOLATES RETAIL;02-NP CHOCOLATES;7891000321652;FOOD
12320781;03A-MAGGI CALDOS;03-NP CULINARIOS;7891000120163;FOOD
12320782;03A-MAGGI CALDOS;03-NP CULINARIOS;7891000120187;FOOD
12168360;03B-MAGGI TEMPEROS;03-NP CULINARIOS;7891000085431;FOOD
12168361;03B-MAGGI TEMPEROS;03-NP CULINARIOS;7891000085455;FOOD
12168362;03B-MAGGI TEMPEROS;03-NP CULINARIOS;7891000085479;FOOD
12514186;03B-MAGGI TEMPEROS;03-NP CULINARIOS;7891000359334;FOOD
415328;03C-MAGGI MOLHOS E CREMES;03-NP CULINARIOS;7891000532805;FOOD
12575461;03C-MAGGI MOLHOS E CREMES;03-NP CULINARIOS;7891000391310;FOOD
12019569;03Z-CULINARIOS RETAIL;03-NP CULINARIOS;7891000037270;FOOD
12377123;03Z-CULINARIOS RETAIL;03-NP CULINARIOS;7891000258873;FOOD
413522;04A-SOBREMESAS;04-NP SOBREMESAS;7891000010945;FOOD
12383749;04A-SOBREMESAS;04-NP SOBREMESAS;7891000261637;FOOD
12383770;04A-SOBREMESAS;04-NP SOBREMESAS;7891000261651;FOOD
12383806;04A-SOBREMESAS;04-NP SOBREMESAS;7891000261699;FOOD
12581686;04A-SOBREMESAS;04-NP SOBREMESAS;7891000395479;FOOD
419489;05A-BISCOITOS;05-NP BISCOITOS;7891000948903;FOOD
12607311;05A-BISCOITOS;05-NP BISCOITOS;7891000413937;FOOD
12343891;05Z-BISCOITOS RETAIL;05-NP BISCOITOS;7891000249611;FOOD
12152880;06A-INGREDIENTE ACHOCOLATADO;06-NP STANDARD;7891000082010;FOOD
12274634;06A-INGREDIENTE ACHOCOLATADO;06-NP STANDARD;7891000108314;FOOD
12330469;06A-INGREDIENTE ACHOCOLATADO;06-NP STANDARD;7891000242599;FOOD
12350533;06A-INGREDIENTE ACHOCOLATADO;06-NP STANDARD;7891000251355;BRN8
12620861;06A-INGREDIENTE ACHOCOLATADO;06-NP STANDARD;7891000432679;FOOD
12258534;06B-INGREDIENTE CAFE;06-NP STANDARD;7891000105368;FOOD
6200091;06Z-BEBIDAS RETAIL;06-NP STANDARD;7613036957069;BRN8
6600010;06Z-BEBIDAS RETAIL;06-NP STANDARD;7630477879637;FOOD
6600110;06Z-BEBIDAS RETAIL;06-NP STANDARD;7630477879712;FOOD
12417113;06Z-BEBIDAS RETAIL;06-NP STANDARD;7891000288177;BRN8
12417122;06Z-BEBIDAS RETAIL;06-NP STANDARD;7891000288146;BRN8
12506663;06Z-BEBIDAS RETAIL;06-NP STANDARD;7891000356517;FOOD
12552966;06Z-BEBIDAS RETAIL;06-NP STANDARD;7630477879712;FOOD
12580591;06Z-BEBIDAS RETAIL;06-NP STANDARD;7891000394847;FOOD
12583775;06Z-BEBIDAS RETAIL;06-NP STANDARD;7891000167243;FOOD
12551154;NESCAU ESPECIAIS;BEBIDAS POS;7891000377765;LINHA SECA
12551184;NESCAU ESPECIAIS;BEBIDAS POS;7891000377727;LINHA SECA
12572694;NESCAU ESPECIAIS;BEBIDAS POS;7891000390030;LINHA SECA
12629924;NESCAU ESPECIAIS;BEBIDAS POS;7891000441312;LINHA SECA
12555551;NESCAU LATA 200G;BEBIDAS POS;7891000379585;LINHA SECA
12604964;NESCAU LATA 350G;BEBIDAS POS;7891000412855;LINHA SECA
12617005;NESCAU LATA 350G;BEBIDAS POS;7891000426210;LINHA SECA
14317522;NESCAU LATA 350G;BEBIDAS POS;7891000412855;LINHA SECA
12556035;NESCAU LATA 670G;BEBIDAS POS;7891000379738;LINHA SECA
12355587;NESCAU SACHET 1,2KG+;BEBIDAS POS;7891000253427;BRN8
12477871;NESCAU SACHET 730G;BEBIDAS POS;7891000338162;LINHA SECA
12385658;NESCAU SACHET 900G+;BEBIDAS POS;7891000265505;LINHA SECA
12560470;NESCAU SACHET 900G+;BEBIDAS POS;7891000382875;LINHA SECA
12592353;NESCAU SACHET 900G+;BEBIDAS POS;7891000403129;LINHA SECA
12617012;NESCAU SACHET 900G+;BEBIDAS POS;7891000426074;LINHA SECA
12611192;NESCAU SACHET 990G+;BEBIDAS POS;7891000417935;LINHA SECA
12477866;NESCAU SACHET ATE 600G;BEBIDAS POS;7891000338087;LINHA SECA
12617000;NESCAU SACHET ATE 600G;BEBIDAS POS;7891000426067;LINHA SECA
12250611;NESQUIK;BEBIDAS POS;7891000104101;LINHA SECA
12493320;NESQUIK;BEBIDAS POS;7891000347942;LINHA SECA
12591933;BISCOITOS CHOCOBISCUIT;BISCOITOS;7891000402979;LINHA SECA
12591944;BISCOITOS CHOCOBISCUIT;BISCOITOS;7891000402931;LINHA SECA
12627476;BISCOITOS CHOCOBISCUIT;BISCOITOS;7891000438046;LINHA SECA
12627491;BISCOITOS CHOCOBISCUIT;BISCOITOS;7891000438497;LINHA SECA
13926876;BISCOITOS CHOCOBISCUIT;BISCOITOS;7891000456941;LINHA SECA
12558897;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000381625;LINHA SECA
12558907;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000381663;LINHA SECA
12558911;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000381588;LINHA SECA
12585234;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000397787;LINHA SECA
12592511;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000403150;LINHA SECA
12604954;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000412503;LINHA SECA
12609048;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000415306;LINHA SECA
12609059;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000415313;LINHA SECA
12609061;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000415283;LINHA SECA
12609164;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000415320;LINHA SECA
12612400;BISCOITOS CHOCOCOOKIES;BISCOITOS;7891000419076;LINHA SECA
418897;BISCOITOS COBERTOS;BISCOITOS;7891000889701;LINHA SECA
12420288;BISCOITOS COBERTOS;BISCOITOS;7891000290026;LINHA SECA
12454893;BISCOITOS COBERTOS;BISCOITOS;7891000321164;LINHA SECA
12463210;BISCOITOS COBERTOS;BISCOITOS;7891000328279;LINHA SECA
12497517;BISCOITOS COBERTOS;BISCOITOS;7891000351925;LINHA SECA
12497806;BISCOITOS COBERTOS;BISCOITOS;7891000352038;LINHA SECA
12525704;BISCOITOS COBERTOS;BISCOITOS;7891000367773;LINHA SECA
12629594;BISCOITOS COBERTOS;BISCOITOS;7891000441046;LINHA SECA
12630217;BISCOITOS COBERTOS;BISCOITOS;7891000441831;LINHA SECA
12278536;BISCOITOS COOKIES;BISCOITOS;7891000109298;LINHA SECA
12340089;BISCOITOS COOKIES;BISCOITOS;7891000247624;LINHA SECA
12340110;BISCOITOS COOKIES;BISCOITOS;7891000247648;LINHA SECA
12360716;BISCOITOS COOKIES;BISCOITOS;7891000255773;LINHA SECA
12479709;BISCOITOS COOKIES;BISCOITOS;7891000339237;LINHA SECA
12479850;BISCOITOS COOKIES;BISCOITOS;7891000339558;LINHA SECA
12479852;BISCOITOS COOKIES;BISCOITOS;7891000339596;LINHA SECA
12495822;BISCOITOS COOKIES;BISCOITOS;7891000350119;LINHA SECA
12495833;BISCOITOS COOKIES;BISCOITOS;7891000350072;LINHA SECA
12591961;BISCOITOS COOKIES;BISCOITOS;7891000402856;LINHA SECA
12591962;BISCOITOS COOKIES;BISCOITOS;7891000402894;LINHA SECA
12613367;BISCOITOS COOKIES;BISCOITOS;7891000420867;LINHA SECA
12624098;BISCOITOS COOKIES;BISCOITOS;7891000434925;LINHA SECA
12629258;BISCOITOS COOKIES;BISCOITOS;7891000440582;LINHA SECA
12420220;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000289709;LINHA SECA
12420221;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000289747;LINHA SECA
12439442;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000304556;LINHA SECA
12439444;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000304754;LINHA SECA
12439451;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000304594;LINHA SECA
12439453;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000304716;LINHA SECA
12439496;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000304792;LINHA SECA
12439508;BISCOITOS PLENOS DOCES NESFIT;BISCOITOS;7891000304839;LINHA SECA
12045051;BISCOITOS PLENOS DOCES PASSATEMPO;BISCOITOS;7891000051436;LINHA SECA
12407266;BISCOITOS PLENOS DOCES PASSATEMPO;BISCOITOS;7891000284032;LINHA SECA
12521363;BISCOITOS PLENOS DOCES PASSATEMPO;BISCOITOS;7891000365335;LINHA SECA
12521371;BISCOITOS PLENOS DOCES PASSATEMPO;BISCOITOS;7891000365267;LINHA SECA
418872;BISCOITOS PLENOS DOCES TOSTINES;BISCOITOS;7891168100014;LINHA SECA
12463859;BISCOITOS PLENOS DOCES TOSTINES;BISCOITOS;7891000329450;LINHA SECA
12463873;BISCOITOS PLENOS DOCES TOSTINES;BISCOITOS;7891000329498;LINHA SECA
12586084;BISCOITOS PLENOS DOCES TOSTINES;BISCOITOS;7891000397961;LINHA SECA
12606771;BISCOITOS PLENOS DOCES TOSTINES;BISCOITOS;7891000413579;LINHA SECA
12625382;BISCOITOS PLENOS DOCES TOSTINES;BISCOITOS;7891000436110;LINHA SECA
418817;BISCOITOS PLENOS SALGADOS;BISCOITOS;7891168100069;LINHA SECA
12531283;BISCOITOS PLENOS SALGADOS;BISCOITOS;7891000370896;LINHA SECA
12439521;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000304877;LINHA SECA
12520002;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000364291;LINHA SECA
12549982;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376959;LINHA SECA
12549995;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376881;LINHA SECA
12550001;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376843;LINHA SECA
12550004;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376928;LINHA SECA
12550128;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000377017;LINHA SECA
13522060;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376959;LINHA SECA
13522061;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376843;LINHA SECA
13522062;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000376928;LINHA SECA
13612736;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000452158;LINHA SECA
13612737;BISCOITOS RECHEADOS BONO;BISCOITOS;7891000452165;LINHA SECA
12511795;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000357972;LINHA SECA
12549968;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000376768;LINHA SECA
12549969;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000376805;LINHA SECA
12550520;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000377055;LINHA SECA
12550648;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000377130;LINHA SECA
12579688;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000394557;LINHA SECA
13528301;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000376805;LINHA SECA
13528866;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000377130;LINHA SECA
13528867;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000376768;LINHA SECA
13597100;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000451656;LINHA SECA
13597926;BISCOITOS RECHEADOS NEGRESCO;BISCOITOS;7891000451786;LINHA SECA
12182407;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000089194;LINHA SECA
12182408;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000089279;LINHA SECA
12182409;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000089255;LINHA SECA
12182430;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000089231;LINHA SECA
12612894;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000419939;LINHA SECA
12616029;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000424834;LINHA SECA
13720732;BISCOITOS RECHEADOS OUTROS;BISCOITOS;7891000453407;LINHA SECA
12325104;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000241295;LINHA SECA
12325231;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000241356;LINHA SECA
12325232;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000241370;LINHA SECA
12351454;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000251652;LINHA SECA
12379776;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000259405;LINHA SECA
12379785;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000259351;LINHA SECA
12571027;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000389096;LINHA SECA
12627074;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000437681;LINHA SECA
13982513;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000457368;LINHA SECA
14506131;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000469156;LINHA SECA
14506333;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000469552;LINHA SECA
14506353;BISCOITOS RECHEADOS PASSATEMPO;BISCOITOS;7891000469545;LINHA SECA
12136357;BISCOITOS WAFER;BISCOITOS;7891000077924;LINHA SECA
12136358;BISCOITOS WAFER;BISCOITOS;7891000077948;LINHA SECA
12136359;BISCOITOS WAFER;BISCOITOS;7891000077962;LINHA SECA
12146794;BISCOITOS WAFER;BISCOITOS;7891000081211;LINHA SECA
12146795;BISCOITOS WAFER;BISCOITOS;7891000081242;LINHA SECA
12463773;BISCOITOS WAFER;BISCOITOS;7891000329207;LINHA SECA
12520001;BISCOITOS WAFER;BISCOITOS;7891000364253;LINHA SECA
12534256;BISCOITOS WAFER;BISCOITOS;7891000372548;LINHA SECA
12534263;BISCOITOS WAFER;BISCOITOS;7891000372586;LINHA SECA
12534547;BISCOITOS WAFER;BISCOITOS;7891000373262;LINHA SECA
12569147;PANETTONE;BISCOITOS;7891000387870;LINHA SECA
12597215;PANETTONE;BISCOITOS;7891000406557;LINHA SECA
12513225;FARINHA LACTEA LATA;CEREAIS FAMILIA;7891000358764;LINHA SECA
12592972;FARINHA LACTEA LATA;CEREAIS FAMILIA;7891000358764;LINHA SECA
12138557;FARINHA LACTEA SACHET 600G+;CEREAIS FAMILIA;7891000078518;LINHA SECA
12414668;FARINHA LACTEA SACHET 600G+;CEREAIS FAMILIA;7891000287453;LINHA SECA
12618552;FARINHA LACTEA SACHET 600G+;CEREAIS FAMILIA;7891000078518;LINHA SECA
12228529;FARINHA LACTEA SACHET ATE 400G;CEREAIS FAMILIA;7891000099032;LINHA SECA
12320988;FARINHA LACTEA SACHET ATE 400G;CEREAIS FAMILIA;7891000119891;BRN8
12378569;FARINHA LACTEA SACHET ATE 400G;CEREAIS FAMILIA;7891000258910;LINHA SECA
12527418;FARINHA LACTEA SACHET ATE 400G;CEREAIS FAMILIA;7891000369340;LINHA SECA
12618561;FARINHA LACTEA SACHET ATE 400G;CEREAIS FAMILIA;7891000099032;LINHA SECA
12246308;NESTLE AVEIAS;CEREAIS FAMILIA;7891000102640;LINHA SECA
12246309;NESTLE AVEIAS;CEREAIS FAMILIA;7891000102626;LINHA SECA
12496561;NESTLE AVEIAS;CEREAIS FAMILIA;7891000253403;LINHA SECA
12496688;NESTLE AVEIAS;CEREAIS FAMILIA;7891000253229;LINHA SECA
12497027;NESTLE AVEIAS;CEREAIS FAMILIA;7891000282700;LINHA SECA
12531076;NESTLE AVEIAS;CEREAIS FAMILIA;7891000370643;LINHA SECA
12531077;NESTLE AVEIAS;CEREAIS FAMILIA;7891000370728;LINHA SECA
12558155;NESTLE AVEIAS;CEREAIS FAMILIA;7891000380864;LINHA SECA
12558277;NESTLE AVEIAS;CEREAIS FAMILIA;7891000380994;LINHA SECA
12558286;NESTLE AVEIAS;CEREAIS FAMILIA;7891000381038;LINHA SECA
12559766;NESTLE AVEIAS;CEREAIS FAMILIA;7891000382301;LINHA SECA
12559794;NESTLE AVEIAS;CEREAIS FAMILIA;7891000382547;LINHA SECA
12616589;NESTLE AVEIAS PREMIUM;CEREAIS FAMILIA;7891000425657;LINHA SECA
412681;NESTON LATA;CEREAIS FAMILIA;7891000268100;LINHA SECA
412685;NESTON LATA;CEREAIS FAMILIA;7891000268506;LINHA SECA
12513226;NESTON LATA;CEREAIS FAMILIA;7891000358801;LINHA SECA
12228413;NESTON SACHET;CEREAIS FAMILIA;7891000098950;LINHA SECA
12241562;NESTON SACHET;CEREAIS FAMILIA;7891000101674;LINHA SECA
12418204;NESTON SACHET;CEREAIS FAMILIA;7891000288474;LINHA SECA
12483824;NESTON SACHET;CEREAIS FAMILIA;7891000343920;LINHA SECA
12307594;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000050927;LINHA SECA
12365022;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000255445;LINHA SECA
12418415;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000288801;LINHA SECA
12469063;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000333600;LINHA SECA
12510020;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000356791;LINHA SECA
12510030;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000356838;LINHA SECA
12511794;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000357897;LINHA SECA
12566987;DEMAIS CEREAIS MATINAIS;CEREAIS MATINAIS;7891000385791;LINHA SECA
12580999;KIT KAT;CEREAIS MATINAIS;7891000394939;LINHA SECA
12584239;KIT KAT;CEREAIS MATINAIS;7891000396919;LINHA SECA
12611772;KIT KAT;CEREAIS MATINAIS;7891000418376;LINHA SECA
12615709;KIT KAT;CEREAIS MATINAIS;7891000423806;LINHA SECA
12629575;KIT KAT;CEREAIS MATINAIS;7891000441022;LINHA SECA
12234477;NESCAU 300G+;CEREAIS MATINAIS;7891000100448;LINHA SECA
12517524;NESCAU 300G+;CEREAIS MATINAIS;7891000361078;LINHA SECA
12518098;NESCAU 300G+;CEREAIS MATINAIS;7891000361641;LINHA SECA
12531071;NESCAU 300G+;CEREAIS MATINAIS;7891000370377;LINHA SECA
12600203;NESCAU 300G+;CEREAIS MATINAIS;7891000408681;LINHA SECA
12106033;NESCAU ATE 300G;CEREAIS MATINAIS;7891000367506;LINHA SECA
12307595;NESCAU ATE 300G;CEREAIS MATINAIS;7891000070673;LINHA SECA
12370783;NESCAU ATE 300G;CEREAIS MATINAIS;7891000111161;LINHA SECA
12378133;NESCAU ATE 300G;CEREAIS MATINAIS;7891000258613;LINHA SECA
12533669;NESCAU ATE 300G;CEREAIS MATINAIS;7891000372043;LINHA SECA
13383314;NESCAU ATE 300G;CEREAIS MATINAIS;7891000447277;LINHA SECA
13463462;NESCAU ATE 300G;CEREAIS MATINAIS;7891000449486;LINHA SECA
13720757;NESCAU ATE 300G;CEREAIS MATINAIS;7891000453421;LINHA SECA
413695;SNOW 300G+;CEREAIS MATINAIS;7891000369500;LINHA SECA
12454356;SNOW 300G+;CEREAIS MATINAIS;7891000320341;LINHA SECA
12531057;SNOW 300G+;CEREAIS MATINAIS;7891000370520;LINHA SECA
12560459;SNOW 300G+;CEREAIS MATINAIS;7891000382837;LINHA SECA
12307596;SNOW ATE 300G;CEREAIS MATINAIS;7891000050880;LINHA SECA
12510643;SNOW ATE 300G;CEREAIS MATINAIS;7891000357460;LINHA SECA
12606236;SNOW ATE 300G;CEREAIS MATINAIS;7891000413296;LINHA SECA
12618462;SNOW ATE 300G;CEREAIS MATINAIS;7891000427910;LINHA SECA
13720753;SNOW ATE 300G;CEREAIS MATINAIS;7891000453414;LINHA SECA
12099104;CAIXAS ESPECIAIS NESTLE;CHOCOLATES NESTLE;7891000067253;LINHA SECA
12548971;CAIXAS ESPECIAIS NESTLE;CHOCOLATES NESTLE;7891000376072;LINHA SECA
12570896;CAIXAS ESPECIAIS NESTLE;CHOCOLATES NESTLE;7891000388792;LINHA SECA
12581566;CAIXAS ESPECIAIS NESTLE;CHOCOLATES NESTLE;7891000395271;LINHA SECA
12458810;CAIXAS NESTLE;CHOCOLATES NESTLE;7891000325131;LINHA SECA
12627479;CAIXAS NESTLE;CHOCOLATES NESTLE;7891000438480;LINHA SECA
13991250;CAIXAS NESTLE;CHOCOLATES NESTLE;7891000457467;LINHA SECA
414216;CANDY BARS NESTLE;CHOCOLATES NESTLE;7891000462300;LINHA SECA
414602;CANDY BARS NESTLE;CHOCOLATES NESTLE;7891000460207;LINHA SECA
414649;CANDY BARS NESTLE;CHOCOLATES NESTLE;7891000464908;LINHA SECA
12196210;CANDY BARS NESTLE;CHOCOLATES NESTLE;7891000092606;LINHA SECA
